transaction_id,from_account,to_account,amount,transaction_type,timestamp,from_node,to_node,status
TX004590,ACC0898,ACC0465,87.41,TRANSFER,2024-01-04 04:30:00,B,A,PENDING
TX004591,ACC0124,ACC0429,1324.25,TRANSFER,2024-01-04 04:31:00,B,A,PENDING
TX004592,ACC0568,ACC0729,4651.32,TRANSFER,2024-01-04 04:32:00,B,A,PENDING
TX004593,ACC0761,ACC0104,640.73,TRANSFER,2024-01-04 04:33:00,C,C,PENDING
TX004594,ACC0035,ACC0854,2162.79,TRANSFER,2024-01-04 04:34:00,C,C,PENDING
TX004595,ACC0707,ACC0171,4949.77,TRANSFER,2024-01-04 04:35:00,C,A,PENDING
TX004596,ACC0136,ACC0528,4335.73,TRANSFER,2024-01-04 04:36:00,B,A,PENDING
TX004597,ACC0941,ACC0398,4522.26,TRANSFER,2024-01-04 04:37:00,C,C,PENDING
TX004598,ACC0363,ACC0131,2017.56,TRANSFER,2024-01-04 04:38:00,A,C,PENDING
TX004599,ACC0571,ACC0248,3562.8,TRANSFER,2024-01-04 04:39:00,B,C,PENDING
TX004600,ACC0122,ACC0345,4488.16,TRANSFER,2024-01-04 04:40:00,C,A,PENDING
TX004601,ACC0920,ACC0345,2961.48,TRANSFER,2024-01-04 04:41:00,C,A,PENDING
TX004602,ACC0632,ACC0111,4970.73,TRANSFER,2024-01-04 04:42:00,C,A,PENDING
TX004603,ACC0047,ACC0076,3696.35,TRANSFER,2024-01-04 04:43:00,C,B,PENDING
TX004604,ACC0364,ACC0973,2249.99,TRANSFER,2024-01-04 04:44:00,B,B,PENDING
TX004605,ACC0419,ACC0646,2254.27,TRANSFER,2024-01-04 04:45:00,C,B,PENDING
TX004606,ACC0855,ACC0447,1453.56,TRANSFER,2024-01-04 04:46:00,A,A,PENDING
TX004607,ACC0489,ACC0717,681.68,TRANSFER,2024-01-04 04:47:00,A,A,PENDING
TX004608,ACC0188,ACC0742,3832.12,TRANSFER,2024-01-04 04:48:00,C,B,PENDING
TX004609,ACC0939,ACC0840,4683.74,TRANSFER,2024-01-04 04:49:00,A,A,PENDING
TX004610,ACC0086,ACC0156,4479.04,TRANSFER,2024-01-04 04:50:00,C,A,PENDING
TX004611,ACC0608,ACC0379,3372.8,TRANSFER,2024-01-04 04:51:00,C,B,PENDING
TX004612,ACC0465,ACC0389,1608.98,TRANSFER,2024-01-04 04:52:00,A,C,PENDING
TX004613,ACC0181,ACC0521,3615.44,TRANSFER,2024-01-04 04:53:00,B,C,PENDING
TX004614,ACC0287,ACC0968,3867.3,TRANSFER,2024-01-04 04:54:00,C,C,PENDING
TX004615,ACC0238,ACC0305,2471.53,TRANSFER,2024-01-04 04:55:00,B,C,PENDING
TX004616,ACC0050,ACC0578,2593.21,TRANSFER,2024-01-04 04:56:00,C,C,PENDING
TX004617,ACC0538,ACC0594,2546.06,TRANSFER,2024-01-04 04:57:00,B,A,PENDING
TX004618,ACC0951,ACC0437,1433.43,TRANSFER,2024-01-04 04:58:00,A,C,PENDING
TX004619,ACC0394,ACC0327,3788.93,TRANSFER,2024-01-04 04:59:00,B,A,PENDING
TX004620,ACC0977,ACC0147,219.25,TRANSFER,2024-01-04 05:00:00,C,A,PENDING
TX004621,ACC0968,ACC0753,4413.1,TRANSFER,2024-01-04 05:01:00,C,A,PENDING
TX004622,ACC0749,ACC0216,2158.38,TRANSFER,2024-01-04 05:02:00,C,A,PENDING
TX004623,ACC0285,ACC0589,4399.12,TRANSFER,2024-01-04 05:03:00,A,B,PENDING
TX004624,ACC0322,ACC0102,1743.25,TRANSFER,2024-01-04 05:04:00,B,A,PENDING
TX004625,ACC0170,ACC0122,1446.34,TRANSFER,2024-01-04 05:05:00,C,C,PENDING
TX004626,ACC0499,ACC0450,1125.93,TRANSFER,2024-01-04 05:06:00,B,A,PENDING
TX004627,ACC0174,ACC0296,4696.63,TRANSFER,2024-01-04 05:07:00,A,C,PENDING
TX004628,ACC0266,ACC0621,3769.81,TRANSFER,2024-01-04 05:08:00,C,A,PENDING
TX004629,ACC0947,ACC0238,3335.5,TRANSFER,2024-01-04 05:09:00,C,B,PENDING
TX004630,ACC0145,ACC0099,1042.15,TRANSFER,2024-01-04 05:10:00,B,A,PENDING
TX004631,ACC0859,ACC0521,3776.78,TRANSFER,2024-01-04 05:11:00,B,C,PENDING
TX004632,ACC0029,ACC0613,4513.68,TRANSFER,2024-01-04 05:12:00,C,B,PENDING
TX004633,ACC0983,ACC0913,2703.75,TRANSFER,2024-01-04 05:13:00,C,B,PENDING
TX004634,ACC0819,ACC0200,43.26,TRANSFER,2024-01-04 05:14:00,A,C,PENDING
TX004635,ACC0853,ACC0843,138.63,TRANSFER,2024-01-04 05:15:00,B,A,PENDING
TX004636,ACC0209,ACC0289,4709.61,TRANSFER,2024-01-04 05:16:00,C,B,PENDING
TX004637,ACC0585,ACC0437,3663.13,TRANSFER,2024-01-04 05:17:00,A,C,PENDING
TX004638,ACC0534,ACC0130,4156.88,TRANSFER,2024-01-04 05:18:00,A,B,PENDING
TX004639,ACC0303,ACC0941,556.98,TRANSFER,2024-01-04 05:19:00,A,C,PENDING
TX004640,ACC0724,ACC0942,4225.27,TRANSFER,2024-01-04 05:20:00,B,A,PENDING
TX004641,ACC0456,ACC0911,2167.01,TRANSFER,2024-01-04 05:21:00,A,C,PENDING
TX004642,ACC0270,ACC0089,4323.87,TRANSFER,2024-01-04 05:22:00,A,C,PENDING
TX004643,ACC0286,ACC0750,3346.89,TRANSFER,2024-01-04 05:23:00,B,A,PENDING
TX004644,ACC0992,ACC0363,4020.17,TRANSFER,2024-01-04 05:24:00,C,A,PENDING
TX004645,ACC0763,ACC0813,1119.98,TRANSFER,2024-01-04 05:25:00,B,A,PENDING
TX004646,ACC0077,ACC0335,792.07,TRANSFER,2024-01-04 05:26:00,C,C,PENDING
TX004647,ACC0344,ACC0283,2272.79,TRANSFER,2024-01-04 05:27:00,C,B,PENDING
TX004648,ACC0754,ACC0526,3363.69,TRANSFER,2024-01-04 05:28:00,B,B,PENDING
TX004649,ACC0076,ACC0724,3442.81,TRANSFER,2024-01-04 05:29:00,B,B,PENDING
TX004650,ACC0914,ACC0947,201.4,TRANSFER,2024-01-04 05:30:00,C,C,PENDING
TX004651,ACC0103,ACC0955,3528.47,TRANSFER,2024-01-04 05:31:00,B,B,PENDING
TX004652,ACC0534,ACC0326,960.09,TRANSFER,2024-01-04 05:32:00,A,C,PENDING
TX004653,ACC0572,ACC0677,4189.8,TRANSFER,2024-01-04 05:33:00,C,C,PENDING
TX004654,ACC0642,ACC0037,4746.42,TRANSFER,2024-01-04 05:34:00,A,B,PENDING
TX004655,ACC0643,ACC0009,1237.11,TRANSFER,2024-01-04 05:35:00,B,A,PENDING
TX004656,ACC0601,ACC0386,4361.85,TRANSFER,2024-01-04 05:36:00,B,C,PENDING
TX004657,ACC0226,ACC0690,986.43,TRANSFER,2024-01-04 05:37:00,B,A,PENDING
TX004658,ACC0482,ACC0156,2427.69,TRANSFER,2024-01-04 05:38:00,C,A,PENDING
TX004659,ACC0192,ACC0752,2488.66,TRANSFER,2024-01-04 05:39:00,A,C,PENDING
TX004660,ACC0135,ACC0204,3177.52,TRANSFER,2024-01-04 05:40:00,A,A,PENDING
TX004661,ACC0091,ACC0974,2586.37,TRANSFER,2024-01-04 05:41:00,B,C,PENDING
TX004662,ACC0741,ACC0768,1078.8,TRANSFER,2024-01-04 05:42:00,A,A,PENDING
TX004663,ACC0445,ACC0069,2458.55,TRANSFER,2024-01-04 05:43:00,B,A,PENDING
TX004664,ACC0626,ACC0214,3552.85,TRANSFER,2024-01-04 05:44:00,C,B,PENDING
TX004665,ACC0040,ACC0429,3443.03,TRANSFER,2024-01-04 05:45:00,B,A,PENDING
TX004666,ACC0629,ACC0390,3158.82,TRANSFER,2024-01-04 05:46:00,C,A,PENDING
TX004667,ACC0241,ACC0654,1750.03,TRANSFER,2024-01-04 05:47:00,B,A,PENDING
TX004668,ACC0544,ACC0673,4772.13,TRANSFER,2024-01-04 05:48:00,B,B,PENDING
TX004669,ACC0899,ACC0308,4205.05,TRANSFER,2024-01-04 05:49:00,C,C,PENDING
TX004670,ACC0897,ACC0300,3343.2,TRANSFER,2024-01-04 05:50:00,A,A,PENDING
TX004671,ACC0502,ACC0816,3153.84,TRANSFER,2024-01-04 05:51:00,B,A,PENDING
TX004672,ACC0613,ACC0366,2721.63,TRANSFER,2024-01-04 05:52:00,B,A,PENDING
TX004673,ACC0303,ACC0099,1102.46,TRANSFER,2024-01-04 05:53:00,A,A,PENDING
TX004674,ACC0987,ACC0903,4485.12,TRANSFER,2024-01-04 05:54:00,A,A,PENDING
TX004675,ACC0783,ACC0295,2103.77,TRANSFER,2024-01-04 05:55:00,A,B,PENDING
TX004676,ACC0458,ACC0334,1244.51,TRANSFER,2024-01-04 05:56:00,C,B,PENDING
TX004677,ACC0436,ACC0119,889.21,TRANSFER,2024-01-04 05:57:00,B,C,PENDING
TX004678,ACC0980,ACC0327,3306.46,TRANSFER,2024-01-04 05:58:00,C,A,PENDING
TX004679,ACC0356,ACC0714,1996.47,TRANSFER,2024-01-04 05:59:00,C,A,PENDING
TX004680,ACC0132,ACC0793,4412.04,TRANSFER,2024-01-04 06:00:00,A,B,PENDING
TX004681,ACC0861,ACC0825,4321.41,TRANSFER,2024-01-04 06:01:00,A,A,PENDING
TX004682,ACC0616,ACC0422,3439.24,TRANSFER,2024-01-04 06:02:00,B,C,PENDING
TX004683,ACC0030,ACC0298,1346.94,TRANSFER,2024-01-04 06:03:00,A,B,PENDING
TX004684,ACC0221,ACC0912,4256.43,TRANSFER,2024-01-04 06:04:00,C,A,PENDING
TX004685,ACC0419,ACC0063,2815.66,TRANSFER,2024-01-04 06:05:00,C,A,PENDING
TX004686,ACC0331,ACC0268,3378.2,TRANSFER,2024-01-04 06:06:00,B,B,PENDING
TX004687,ACC0422,ACC0401,4047.06,TRANSFER,2024-01-04 06:07:00,C,C,PENDING
TX004688,ACC0436,ACC0409,1310.89,TRANSFER,2024-01-04 06:08:00,B,B,PENDING
TX004689,ACC0056,ACC0275,2432.67,TRANSFER,2024-01-04 06:09:00,C,C,PENDING
TX004690,ACC0225,ACC0348,3184.97,TRANSFER,2024-01-04 06:10:00,A,A,PENDING
TX004691,ACC0047,ACC0316,2243.71,TRANSFER,2024-01-04 06:11:00,C,B,PENDING
TX004692,ACC0227,ACC0587,4379.35,TRANSFER,2024-01-04 06:12:00,C,C,PENDING
TX004693,ACC0549,ACC0212,3899.96,TRANSFER,2024-01-04 06:13:00,A,C,PENDING
TX004694,ACC0113,ACC0971,4841.6,TRANSFER,2024-01-04 06:14:00,C,C,PENDING
TX004695,ACC0626,ACC0338,654.78,TRANSFER,2024-01-04 06:15:00,C,C,PENDING
TX004696,ACC0553,ACC0021,4751.89,TRANSFER,2024-01-04 06:16:00,B,A,PENDING
TX004697,ACC0022,ACC0822,1902.15,TRANSFER,2024-01-04 06:17:00,B,A,PENDING
TX004698,ACC0800,ACC0722,1673.11,TRANSFER,2024-01-04 06:18:00,C,C,PENDING
TX004699,ACC0362,ACC0786,3832.4,TRANSFER,2024-01-04 06:19:00,C,A,PENDING
TX004700,ACC0065,ACC0671,255.58,TRANSFER,2024-01-04 06:20:00,C,C,PENDING
TX004701,ACC0216,ACC0371,2682.01,TRANSFER,2024-01-04 06:21:00,A,C,PENDING
TX004702,ACC0161,ACC0859,2683.14,TRANSFER,2024-01-04 06:22:00,C,B,PENDING
TX004703,ACC0881,ACC0736,1154.38,TRANSFER,2024-01-04 06:23:00,C,B,PENDING
TX004704,ACC0821,ACC0166,4554.16,TRANSFER,2024-01-04 06:24:00,C,B,PENDING
TX004705,ACC0340,ACC0424,1085.92,TRANSFER,2024-01-04 06:25:00,B,B,PENDING
TX004706,ACC0751,ACC0255,4700.67,TRANSFER,2024-01-04 06:26:00,B,A,PENDING
TX004707,ACC0037,ACC0866,109.94,TRANSFER,2024-01-04 06:27:00,B,C,PENDING
TX004708,ACC0963,ACC0540,521.58,TRANSFER,2024-01-04 06:28:00,A,A,PENDING
TX004709,ACC0408,ACC0811,2429.65,TRANSFER,2024-01-04 06:29:00,A,B,PENDING
TX004710,ACC0161,ACC0290,1514.32,TRANSFER,2024-01-04 06:30:00,C,C,PENDING
TX004711,ACC0236,ACC0647,3864.33,TRANSFER,2024-01-04 06:31:00,C,C,PENDING
TX004712,ACC0254,ACC0035,1369.57,TRANSFER,2024-01-04 06:32:00,C,C,PENDING
TX004713,ACC0127,ACC0833,3922.43,TRANSFER,2024-01-04 06:33:00,B,C,PENDING
TX004714,ACC0672,ACC0411,664.65,TRANSFER,2024-01-04 06:34:00,A,A,PENDING
TX004715,ACC0759,ACC0898,1357.29,TRANSFER,2024-01-04 06:35:00,A,B,PENDING
TX004716,ACC0087,ACC0079,378.71,TRANSFER,2024-01-04 06:36:00,A,B,PENDING
TX004717,ACC0740,ACC0721,3814.31,TRANSFER,2024-01-04 06:37:00,C,B,PENDING
TX004718,ACC0426,ACC0021,83.56,TRANSFER,2024-01-04 06:38:00,A,A,PENDING
TX004719,ACC0851,ACC0555,3028.31,TRANSFER,2024-01-04 06:39:00,C,A,PENDING
TX004720,ACC0156,ACC0098,3682.01,TRANSFER,2024-01-04 06:40:00,A,C,PENDING
TX004721,ACC0812,ACC0401,979.48,TRANSFER,2024-01-04 06:41:00,C,C,PENDING
TX004722,ACC0621,ACC0880,1567.83,TRANSFER,2024-01-04 06:42:00,A,B,PENDING
TX004723,ACC0332,ACC0436,2566.65,TRANSFER,2024-01-04 06:43:00,C,B,PENDING
TX004724,ACC0024,ACC0310,1377.51,TRANSFER,2024-01-04 06:44:00,A,B,PENDING
TX004725,ACC0208,ACC0103,1328.71,TRANSFER,2024-01-04 06:45:00,B,B,PENDING
TX004726,ACC0672,ACC0591,2362.29,TRANSFER,2024-01-04 06:46:00,A,A,PENDING
TX004727,ACC0299,ACC0440,474.38,TRANSFER,2024-01-04 06:47:00,C,C,PENDING
TX004728,ACC0991,ACC0417,2809.37,TRANSFER,2024-01-04 06:48:00,B,A,PENDING
TX004729,ACC0495,ACC0292,4539.25,TRANSFER,2024-01-04 06:49:00,A,B,PENDING
TX004730,ACC0547,ACC0519,1230.62,TRANSFER,2024-01-04 06:50:00,B,A,PENDING
TX004731,ACC0018,ACC0509,3640.51,TRANSFER,2024-01-04 06:51:00,A,C,PENDING
TX004732,ACC0975,ACC0382,3815.87,TRANSFER,2024-01-04 06:52:00,A,B,PENDING
TX004733,ACC0732,ACC0111,2266.83,TRANSFER,2024-01-04 06:53:00,A,A,PENDING
TX004734,ACC0592,ACC0999,134.21,TRANSFER,2024-01-04 06:54:00,B,A,PENDING
TX004735,ACC0790,ACC0238,2240.96,TRANSFER,2024-01-04 06:55:00,B,B,PENDING
TX004736,ACC0489,ACC0577,553.65,TRANSFER,2024-01-04 06:56:00,A,B,PENDING
TX004737,ACC0319,ACC0341,727.42,TRANSFER,2024-01-04 06:57:00,B,C,PENDING
TX004738,ACC0646,ACC1000,427.34,TRANSFER,2024-01-04 06:58:00,B,B,PENDING
TX004739,ACC0575,ACC0174,1046.33,TRANSFER,2024-01-04 06:59:00,C,A,PENDING
TX004740,ACC0965,ACC0502,2971.11,TRANSFER,2024-01-04 07:00:00,C,B,PENDING
TX004741,ACC0086,ACC0145,2021.94,TRANSFER,2024-01-04 07:01:00,C,B,PENDING
TX004742,ACC0859,ACC0485,2621.79,TRANSFER,2024-01-04 07:02:00,B,C,PENDING
TX004743,ACC0860,ACC0581,3805.3,TRANSFER,2024-01-04 07:03:00,C,C,PENDING
TX004744,ACC0061,ACC0786,2472.15,TRANSFER,2024-01-04 07:04:00,B,A,PENDING
TX004745,ACC0422,ACC0319,3705.15,TRANSFER,2024-01-04 07:05:00,C,B,PENDING
TX004746,ACC0855,ACC0155,192.18,TRANSFER,2024-01-04 07:06:00,A,C,PENDING
TX004747,ACC0706,ACC0579,2997.66,TRANSFER,2024-01-04 07:07:00,B,A,PENDING
TX004748,ACC0893,ACC0006,1348.04,TRANSFER,2024-01-04 07:08:00,C,A,PENDING
TX004749,ACC0215,ACC0774,2816.42,TRANSFER,2024-01-04 07:09:00,C,A,PENDING
TX004750,ACC0501,ACC0559,2504.08,TRANSFER,2024-01-04 07:10:00,A,B,PENDING
TX004751,ACC0983,ACC0668,1186.34,TRANSFER,2024-01-04 07:11:00,C,C,PENDING
TX004752,ACC0473,ACC0726,2420.15,TRANSFER,2024-01-04 07:12:00,C,A,PENDING
TX004753,ACC0569,ACC0880,3701.03,TRANSFER,2024-01-04 07:13:00,C,B,PENDING
TX004754,ACC0751,ACC0084,4606.94,TRANSFER,2024-01-04 07:14:00,B,A,PENDING
TX004755,ACC0436,ACC0717,396.75,TRANSFER,2024-01-04 07:15:00,B,A,PENDING
TX004756,ACC0131,ACC0776,77.99,TRANSFER,2024-01-04 07:16:00,C,C,PENDING
TX004757,ACC0533,ACC0767,616.17,TRANSFER,2024-01-04 07:17:00,C,C,PENDING
TX004758,ACC0203,ACC0449,4350.05,TRANSFER,2024-01-04 07:18:00,C,C,PENDING
TX004759,ACC0117,ACC0040,4428.66,TRANSFER,2024-01-04 07:19:00,A,B,PENDING
TX004760,ACC0508,ACC0175,3134.56,TRANSFER,2024-01-04 07:20:00,B,B,PENDING
TX004761,ACC0538,ACC0499,707.93,TRANSFER,2024-01-04 07:21:00,B,B,PENDING
TX004762,ACC0896,ACC0561,2096.56,TRANSFER,2024-01-04 07:22:00,C,A,PENDING
TX004763,ACC0010,ACC0304,596.74,TRANSFER,2024-01-04 07:23:00,B,B,PENDING
TX004764,ACC0302,ACC0738,4610.63,TRANSFER,2024-01-04 07:24:00,C,A,PENDING
TX004765,ACC0693,ACC0278,2617.18,TRANSFER,2024-01-04 07:25:00,A,C,PENDING
TX004766,ACC0630,ACC0911,1864.44,TRANSFER,2024-01-04 07:26:00,A,C,PENDING
TX004767,ACC0666,ACC0170,716.17,TRANSFER,2024-01-04 07:27:00,A,C,PENDING
TX004768,ACC0536,ACC0702,1030.26,TRANSFER,2024-01-04 07:28:00,C,A,PENDING
TX004769,ACC0629,ACC0975,3575.23,TRANSFER,2024-01-04 07:29:00,C,A,PENDING
TX004770,ACC0532,ACC0620,1263.68,TRANSFER,2024-01-04 07:30:00,B,C,PENDING
TX004771,ACC0474,ACC0216,4681.65,TRANSFER,2024-01-04 07:31:00,A,A,PENDING
TX004772,ACC0950,ACC0765,3603.45,TRANSFER,2024-01-04 07:32:00,C,A,PENDING
TX004773,ACC0873,ACC0951,685.34,TRANSFER,2024-01-04 07:33:00,A,A,PENDING
TX004774,ACC0537,ACC0733,4148.75,TRANSFER,2024-01-04 07:34:00,A,B,PENDING
TX004775,ACC0011,ACC0326,2087.35,TRANSFER,2024-01-04 07:35:00,C,C,PENDING
TX004776,ACC0154,ACC0482,344.57,TRANSFER,2024-01-04 07:36:00,B,C,PENDING
TX004777,ACC0006,ACC0320,3510.31,TRANSFER,2024-01-04 07:37:00,A,C,PENDING
TX004778,ACC0205,ACC0711,478.3,TRANSFER,2024-01-04 07:38:00,B,A,PENDING
TX004779,ACC0470,ACC0339,482.63,TRANSFER,2024-01-04 07:39:00,C,A,PENDING
TX004780,ACC0640,ACC0480,2976.33,TRANSFER,2024-01-04 07:40:00,B,A,PENDING
TX004781,ACC0069,ACC0359,3185.35,TRANSFER,2024-01-04 07:41:00,A,C,PENDING
TX004782,ACC0905,ACC0232,1731.34,TRANSFER,2024-01-04 07:42:00,C,B,PENDING
TX004783,ACC0015,ACC0951,971.28,TRANSFER,2024-01-04 07:43:00,A,A,PENDING
TX004784,ACC0292,ACC0841,4558.44,TRANSFER,2024-01-04 07:44:00,B,B,PENDING
TX004785,ACC0437,ACC0599,3649.32,TRANSFER,2024-01-04 07:45:00,C,C,PENDING
TX004786,ACC0377,ACC0640,3837.27,TRANSFER,2024-01-04 07:46:00,C,B,PENDING
TX004787,ACC0957,ACC0261,2809.95,TRANSFER,2024-01-04 07:47:00,A,A,PENDING
TX004788,ACC0657,ACC0676,1020.91,TRANSFER,2024-01-04 07:48:00,A,B,PENDING
TX004789,ACC0607,ACC0157,523.85,TRANSFER,2024-01-04 07:49:00,B,B,PENDING
TX004790,ACC0222,ACC0287,899.84,TRANSFER,2024-01-04 07:50:00,A,C,PENDING
TX004791,ACC0578,ACC0105,642.25,TRANSFER,2024-01-04 07:51:00,C,A,PENDING
TX004792,ACC0535,ACC0602,3227.7,TRANSFER,2024-01-04 07:52:00,B,C,PENDING
TX004793,ACC0393,ACC0339,2882.52,TRANSFER,2024-01-04 07:53:00,A,A,PENDING
TX004794,ACC0874,ACC0607,3027.83,TRANSFER,2024-01-04 07:54:00,B,B,PENDING
TX004795,ACC0990,ACC0827,3688.95,TRANSFER,2024-01-04 07:55:00,A,C,PENDING
TX004796,ACC0631,ACC0685,4547.06,TRANSFER,2024-01-04 07:56:00,B,B,PENDING
TX004797,ACC0215,ACC0173,23.33,TRANSFER,2024-01-04 07:57:00,C,C,PENDING
TX004798,ACC0238,ACC0222,465.78,TRANSFER,2024-01-04 07:58:00,B,A,PENDING
TX004799,ACC0823,ACC0630,740.99,TRANSFER,2024-01-04 07:59:00,B,A,PENDING
TX004800,ACC0169,ACC0487,4374.32,TRANSFER,2024-01-04 08:00:00,B,B,PENDING
TX004801,ACC0332,ACC0080,4480.81,TRANSFER,2024-01-04 08:01:00,C,C,PENDING
TX004802,ACC0054,ACC0141,2563.41,TRANSFER,2024-01-04 08:02:00,A,A,PENDING
TX004803,ACC0451,ACC0436,3327.56,TRANSFER,2024-01-04 08:03:00,B,B,PENDING
TX004804,ACC0335,ACC0310,2506.87,TRANSFER,2024-01-04 08:04:00,C,B,PENDING
TX004805,ACC0121,ACC0247,2805.12,TRANSFER,2024-01-04 08:05:00,B,B,PENDING
TX004806,ACC0387,ACC0793,1933.79,TRANSFER,2024-01-04 08:06:00,A,B,PENDING
TX004807,ACC0486,ACC0364,1565.69,TRANSFER,2024-01-04 08:07:00,A,B,PENDING
TX004808,ACC0535,ACC0325,2658.12,TRANSFER,2024-01-04 08:08:00,B,B,PENDING
TX004809,ACC0905,ACC0620,4212.53,TRANSFER,2024-01-04 08:09:00,C,C,PENDING
TX004810,ACC0979,ACC0171,4727.99,TRANSFER,2024-01-04 08:10:00,B,A,PENDING
TX004811,ACC0854,ACC0285,3559.62,TRANSFER,2024-01-04 08:11:00,C,A,PENDING
TX004812,ACC0861,ACC0448,2806.82,TRANSFER,2024-01-04 08:12:00,A,B,PENDING
TX004813,ACC0502,ACC0712,3946.94,TRANSFER,2024-01-04 08:13:00,B,B,PENDING
TX004814,ACC0702,ACC0124,2793.95,TRANSFER,2024-01-04 08:14:00,A,B,PENDING
TX004815,ACC0446,ACC0668,1747.42,TRANSFER,2024-01-04 08:15:00,C,C,PENDING
TX004816,ACC0026,ACC0887,1834.78,TRANSFER,2024-01-04 08:16:00,C,C,PENDING
TX004817,ACC0478,ACC0790,3353.5,TRANSFER,2024-01-04 08:17:00,B,B,PENDING
TX004818,ACC0746,ACC0435,1076.76,TRANSFER,2024-01-04 08:18:00,C,A,PENDING
TX004819,ACC0574,ACC0898,4989.52,TRANSFER,2024-01-04 08:19:00,B,B,PENDING
TX004820,ACC0962,ACC0196,1918.46,TRANSFER,2024-01-04 08:20:00,C,B,PENDING
TX004821,ACC0184,ACC0956,3740.67,TRANSFER,2024-01-04 08:21:00,B,C,PENDING
TX004822,ACC0011,ACC0201,2215.98,TRANSFER,2024-01-04 08:22:00,C,A,PENDING
TX004823,ACC0539,ACC0200,38.02,TRANSFER,2024-01-04 08:23:00,C,C,PENDING
TX004824,ACC0318,ACC0337,479.6,TRANSFER,2024-01-04 08:24:00,A,B,PENDING
TX004825,ACC0378,ACC0938,1276.26,TRANSFER,2024-01-04 08:25:00,A,C,PENDING
TX004826,ACC0944,ACC0014,3037.8,TRANSFER,2024-01-04 08:26:00,C,C,PENDING
TX004827,ACC0035,ACC0663,1382.01,TRANSFER,2024-01-04 08:27:00,C,A,PENDING
TX004828,ACC0491,ACC0408,229.15,TRANSFER,2024-01-04 08:28:00,C,A,PENDING
TX004829,ACC0713,ACC0722,1272.66,TRANSFER,2024-01-04 08:29:00,C,C,PENDING
TX004830,ACC0641,ACC0059,4855.99,TRANSFER,2024-01-04 08:30:00,C,C,PENDING
TX004831,ACC0844,ACC0032,4317.29,TRANSFER,2024-01-04 08:31:00,B,C,PENDING
TX004832,ACC0950,ACC0483,4986.19,TRANSFER,2024-01-04 08:32:00,C,A,PENDING
TX004833,ACC0648,ACC0466,2456.6,TRANSFER,2024-01-04 08:33:00,A,B,PENDING
TX004834,ACC0485,ACC0768,4375.93,TRANSFER,2024-01-04 08:34:00,C,A,PENDING
TX004835,ACC0769,ACC0559,4039.08,TRANSFER,2024-01-04 08:35:00,B,B,PENDING
TX004836,ACC0040,ACC0379,153.9,TRANSFER,2024-01-04 08:36:00,B,B,PENDING
TX004837,ACC0916,ACC0731,774.43,TRANSFER,2024-01-04 08:37:00,B,C,PENDING
TX004838,ACC0754,ACC0182,4355.86,TRANSFER,2024-01-04 08:38:00,B,C,PENDING
TX004839,ACC0135,ACC0085,2103.67,TRANSFER,2024-01-04 08:39:00,A,B,PENDING
TX004840,ACC0867,ACC0123,289.68,TRANSFER,2024-01-04 08:40:00,A,A,PENDING
TX004841,ACC0653,ACC0728,321.0,TRANSFER,2024-01-04 08:41:00,C,C,PENDING
TX004842,ACC0100,ACC0879,2724.98,TRANSFER,2024-01-04 08:42:00,B,A,PENDING
TX004843,ACC0874,ACC0199,3278.98,TRANSFER,2024-01-04 08:43:00,B,B,PENDING
TX004844,ACC0756,ACC0018,1670.0,TRANSFER,2024-01-04 08:44:00,A,A,PENDING
TX004845,ACC0689,ACC0869,4499.34,TRANSFER,2024-01-04 08:45:00,C,C,PENDING
TX004846,ACC0920,ACC0727,854.38,TRANSFER,2024-01-04 08:46:00,C,B,PENDING
TX004847,ACC0601,ACC0740,4722.06,TRANSFER,2024-01-04 08:47:00,B,C,PENDING
TX004848,ACC0529,ACC0015,4703.32,TRANSFER,2024-01-04 08:48:00,B,A,PENDING
TX004849,ACC0413,ACC0427,4190.21,TRANSFER,2024-01-04 08:49:00,C,B,PENDING
TX004850,ACC0686,ACC0063,334.12,TRANSFER,2024-01-04 08:50:00,C,A,PENDING
TX004851,ACC0845,ACC0780,2512.61,TRANSFER,2024-01-04 08:51:00,C,A,PENDING
TX004852,ACC0747,ACC0274,429.0,TRANSFER,2024-01-04 08:52:00,A,B,PENDING
TX004853,ACC0455,ACC0046,1384.87,TRANSFER,2024-01-04 08:53:00,C,B,PENDING
TX004854,ACC0204,ACC0706,2532.27,TRANSFER,2024-01-04 08:54:00,A,B,PENDING
TX004855,ACC0178,ACC0651,3736.67,TRANSFER,2024-01-04 08:55:00,B,A,PENDING
TX004856,ACC0858,ACC0964,26.09,TRANSFER,2024-01-04 08:56:00,A,B,PENDING
TX004857,ACC0281,ACC0575,1759.92,TRANSFER,2024-01-04 08:57:00,C,C,PENDING
TX004858,ACC0350,ACC0478,2845.18,TRANSFER,2024-01-04 08:58:00,C,B,PENDING
TX004859,ACC0714,ACC0089,2835.28,TRANSFER,2024-01-04 08:59:00,A,C,PENDING
TX004860,ACC0475,ACC0091,590.15,TRANSFER,2024-01-04 09:00:00,B,B,PENDING
TX004861,ACC0093,ACC0187,3650.46,TRANSFER,2024-01-04 09:01:00,A,B,PENDING
TX004862,ACC0191,ACC0326,2959.83,TRANSFER,2024-01-04 09:02:00,C,C,PENDING
TX004863,ACC0989,ACC0021,3835.95,TRANSFER,2024-01-04 09:03:00,C,A,PENDING
